-1.7929,0.0023244,10.061
-1.7851,0.0023244,10.322
-1.7748,0.0023244,9.8859
-1.7652,0.0023244,9.6727
-1.7552,0.0023244,9.5339
-1.7453,0.0023244,9.5496
-1.7354,0.0023244,9.6399
-1.7254,0.0023244,9.8718
-1.7154,0.0023244,9.9863
-1.7054,0.0023244,9.8374
-1.6955,0.0023244,9.599
-1.6855,0.0023244,9.505
-1.6755,0.0023244,9.687
-1.6655,0.0023244,9.367
-1.6555,0.0023244,9.2869
-1.6455,0.0023244,9.3763
-1.6355,0.0023244,9.6639
-1.6256,0.0023244,9.6474
-1.6156,0.0023244,9.6292
-1.6055,0.0023244,9.5249
-1.5956,0.0023244,9.5018
-1.5856,0.0023244,9.4868
-1.5756,0.0023244,9.3948
-1.5656,0.0023244,9.5554
-1.5556,0.0023244,9.6279
-1.5456,0.0023244,9.6206
-1.5356,0.0023244,9.3772
-1.5256,0.0023244,9.4636
-1.5156,0.0023244,9.3527
-1.5056,0.0023244,9.309
-1.4956,0.0023244,9.353
-1.4856,0.0023244,9.2429
-1.4756,0.0023244,9.3695
-1.4656,0.0023244,9.3189
-1.4556,0.0023244,9.4416
-1.4456,0.0023244,9.3606
-1.4356,0.0023244,9.3377
-1.4256,0.0023244,9.5334
-1.4156,0.0023244,9.4178
-1.4056,0.0023244,9.5078
-1.3956,0.0023244,9.6514
-1.3856,0.0023244,9.6221
-1.3756,0.0023244,9.6671
-1.3656,0.0023244,9.7094
-1.3556,0.0023244,9.9145
-1.3456,0.0023244,9.9669
-1.3356,0.0023244,9.8528
-1.3256,0.0023244,9.7633
-1.3156,0.0023244,9.9807
-1.3056,0.0023244,10.092
-1.2956,0.0023244,10.087
-1.2856,0.0023244,10.16
-1.2756,0.0023244,10.267
-1.2656,0.0023244,10.303
-1.2556,0.0023244,10.294
-1.2456,0.0023244,10.304
-1.2356,0.0023244,10.3
-1.2256,0.0023244,10.323
-1.2156,0.0023244,10.449
-1.2057,0.0023244,10.391
-1.1957,0.0023244,10.316
-1.1856,0.0023244,10.435
-1.1756,0.0023244,10.471
-1.1655,0.0023244,10.253
-1.1554,0.0023244,10.258
-1.1457,0.0023244,10.258
-1.1358,0.0023244,10.211
-1.1257,0.0023244,10.212
-1.1155,0.0023244,10.059
-1.1055,0.0023244,10.115
-1.0956,0.0023244,9.9088
-1.0856,0.0023244,9.7077
-1.0756,0.0023244,9.7892
-1.0656,0.0023244,9.8136
-1.0556,0.0023244,9.7377
-1.0456,0.0023244,9.7481
-1.0357,0.0023244,9.8369
-1.0256,0.0023244,9.7442
-1.0156,0.0023244,10.674
-1.0056,0.0023244,12.566
-0.99562,0.0023244,13.897
-0.98564,0.0023244,11.913
-0.97562,0.0023244,10.075
-0.96562,0.0023244,9.31
-0.95561,0.0023244,9.0915
-0.94562,0.0023244,8.9518
-0.93562,0.0023244,8.7331
-0.92563,0.0023244,8.6597
-0.91562,0.0023244,8.5417
-0.90563,0.0023244,8.6028
-0.89561,0.0023244,8.4973
-0.88561,0.0023244,8.2999
-0.87562,0.0023244,8.2916
-0.86561,0.0023244,8.1533
-0.85562,0.0023244,8.3771
-0.84562,0.0023244,8.3912
-0.83561,0.0023244,8.2886
-0.82562,0.0023244,8.1487
-0.81562,0.0023244,8.0784
-0.80562,0.0023244,8.0571
-0.79562,0.0023244,8.1852
-0.78562,0.0023244,8.1385
-0.77562,0.0023244,8.0517
-0.76562,0.0023244,8.1511
-0.75562,0.0023244,8.1304
-0.74561,0.0023244,8.0362
-0.73562,0.0023244,7.9282
-0.72562,0.0023244,7.9644
-0.71562,0.0023244,7.9309
-0.70562,0.0023244,7.8792
-0.69562,0.0023244,7.8237
-0.68561,0.0023244,7.9164
-0.67562,0.0023244,7.8945
-0.66561,0.0023244,7.9202
-0.65562,0.0023244,7.8469
-0.64562,0.0023244,7.746
-0.63562,0.0023244,7.772
-0.62561,0.0023244,7.8332
-0.61562,0.0023244,7.8456
-0.60562,0.0023244,7.9305
-0.59562,0.0023244,7.8975
-0.58562,0.0023244,7.7059
-0.57562,0.0023244,7.6695
